nc,ps,unique,redundant,agi,symbol,description,cor262909,cor256629,cor259408,cor259407,cor265857s,average
2,262249_at,T,F,AT1G48380,HYP7|RHL1,root hair initiation protein root hairless 1 (RHL1),0.325164687,0.557996925,0.798342627,0.167851518,0.497855845,0.46944232
3,245285_s_at,F,NA,AT4G14040,EDA38|SBP2,selenium-binding protein 2,0.325120724,0.681297679,0.839613551,0.472600387,0.63343219,0.590412906
2,265226_at,T,F,AT2G28430,AT2G28430,unknown protein; Has 28 Blast hits to 28 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 28; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.325098963,0.502641198,0.504199715,0.08874676,0.190316409,0.322200609
4,257989_at,T,F,AT3G19770,VPS9|ATVPS9A|VPS9A,Vacuolar sorting protein 9 (VPS9) domain,0.325083331,0.759845728,0.780276174,0.608853745,0.631315252,0.621074846
4,252903_at,T,F,AT4G39570,AT4G39570,Galactose oxidase/kelch repeat superfamily protein,0.325079736,0.580916618,0.645306385,0.651645764,0.632540469,0.567097794
3,263408_at,T,F,AT2G04060,AT2G04060,glycosyl hydrolase family 35 protein,0.325066931,0.648954459,0.842093829,0.376064807,0.648406719,0.568117349
4,246585_at,T,F,AT5G14750,MYB66|WER1|ATMYB66|WER,myb domain protein 66,0.325038302,0.678015046,0.897602554,0.589548499,0.732169752,0.644474831
4,246149_at,T,F,AT5G19890,AT5G19890,Peroxidase superfamily protein,0.32501345,0.690411104,0.895657589,0.597975347,0.713699398,0.644551378
3,245709_at,T,F,AT5G04320,AT5G04320,Shugoshin C terminus,0.324984789,0.609759157,0.855406973,0.376721303,0.582893346,0.549953114
2,262023_at,T,F,AT1G35500,AT1G35500,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G35614.1); Has 8 Blast hits to 8 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 8; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.324953509,0.513425678,0.473293708,0.434136164,0.507826508,0.450727114
4,264756_at,T,F,AT1G61370,AT1G61370,S-locus lectin protein kinase family protein,0.324911725,0.703122987,0.863579455,0.617779337,0.72364679,0.646608059
4,259147_at,NA,NA,NA,NA,NA,0.324903541,0.573332041,0.732354106,0.706167173,0.816870559,0.630725484
4,251338_at,T,F,AT3G60600,VAP27|(AT)VAP|VAP|VAP27-1,vesicle associated protein,0.324845465,0.689421463,0.864442423,0.557152749,0.839905949,0.65515361
3,250566_at,T,F,AT5G08070,TCP17,TCP domain protein 17,0.324822131,0.639452846,0.86125596,0.497769275,0.735238558,0.611707754
4,257495_at,T,F,AT1G07960,ATPDIL5-1|PDIL5-1,PDI-like 5-1,0.324783371,0.727688469,0.885538642,0.566849885,0.754657572,0.651903588
4,255031_at,T,F,AT4G09490,AT4G09490,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein",0.32477738,0.673522455,0.891059907,0.557203076,0.626259891,0.614564542
4,265479_at,T,F,AT2G15760,AT2G15760,Protein of unknown function (DUF1645),0.324769677,0.607705637,0.750402811,0.701873986,0.645648109,0.606080044
2,249931_at,T,F,AT5G22370,EMB1705|QQT1,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.324744844,0.330972271,0.265984162,0.577126756,0.571337914,0.414033189
4,261991_at,T,F,AT1G33700,AT1G33700,"Beta-glucosidase, GBA2 type family protein",0.324720377,0.710042902,0.873772691,0.567080219,0.814495042,0.658022246
3,267458_at,T,F,AT2G33670,ATMLO5|MLO5,Seven transmembrane MLO family protein,0.324717161,0.539058238,0.761611264,0.465195343,0.517532614,0.521622924
4,258185_at,T,F,AT3G21580,AT3G21580,cobalt ion transmembrane transporters,0.324707854,0.687164951,0.875831924,0.601233182,0.807347282,0.659257039
4,264406_at,T,F,AT1G10290,DRP2A|ADL6,dynamin-like protein 6,0.324686346,0.711026776,0.845734103,0.597921329,0.6844577,0.632765251
4,263705_at,T,F,AT1G31190,IMPL1,myo-inositol monophosphatase like 1,0.324685699,0.696628494,0.899400601,0.582633996,0.77371297,0.655412352
4,256680_at,T,F,AT3G52230,AT3G52230,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast outer membrane, chloroplast thylakoid membrane, chloroplast, chloroplast envelope; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; Has 29 Blast hits to 29 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 3; Fungi - 0; Plants - 26; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.324675401,0.693476248,0.901309959,0.545528299,0.756470383,0.644292058
3,248993_at,T,F,AT5G45240,AT5G45240,Disease resistance protein (TIR-NBS-LRR class),0.32464023,0.646516905,0.746987171,0.462352053,0.505715684,0.537242409
4,255564_s_at,F,NA,AT4G01770,RGXT1,rhamnogalacturonan xylosyltransferase 1,0.32463866,0.722536112,0.862428631,0.64834205,0.740195475,0.659628186
3,266039_s_at,F,NA,ATMG00370,ORF199,Ycf1 protein,0.324627525,0.661024859,0.681684645,0.468290259,0.711050271,0.569335512
4,249833_at,T,F,AT5G23430,AT5G23430,Transducin/WD40 repeat-like superfamily protein,0.324553333,0.683069123,0.892557921,0.512316684,0.731601503,0.628819713
4,260824_at,T,F,AT1G06720,AT1G06720,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.324517278,0.659163182,0.883213184,0.611788352,0.706268775,0.636990154
4,267185_at,T,F,AT2G43950,ATOEP37|OEP37,chloroplast outer envelope protein 37,0.324491857,0.633669099,0.867424646,0.544640741,0.737602223,0.621565713
3,262123_at,T,F,AT1G59630,AT1G59630,F-box associated ubiquitination effector family protein,0.32447067,0.612026003,0.691987202,0.198011482,0.588895576,0.483078186
4,259842_at,F,NA,AT1G73602,CPuORF32,conserved peptide upstream open reading frame 32,0.32440562,0.677928131,0.828052153,0.577267067,0.863142238,0.654159042
2,262441_at,T,F,AT1G47720,OSB1,Primosome PriB/single-strand DNA-binding,0.324385607,0.415756854,0.568672361,0.562965274,0.419215646,0.458199148
2,255905_at,T,F,AT1G17810,BETA-TIP,beta-tonoplast intrinsic protein,0.324313984,0.564342062,0.746736179,0.445350461,0.376906775,0.491529892
2,267001_at,T,F,AT2G34470,UREG|PSKF109,urease accessory protein G,0.324262171,0.515438692,0.668333351,0.41089038,0.28240231,0.440265381
4,249830_at,T,F,AT5G23300,PYRD,pyrimidine d,0.324241059,0.625975666,0.821390855,0.534761091,0.522626123,0.565798959
4,260424_at,T,F,AT1G72460,AT1G72460,Leucine-rich repeat protein kinase family protein,0.324236358,0.691984867,0.858083424,0.59062099,0.753118772,0.643608882
4,252919_at,NA,NA,NA,NA,NA,0.324236027,0.660792372,0.798503985,0.506770502,0.665750304,0.591210638
4,246094_at,T,F,AT5G19300,AT5G19300,"CONTAINS InterPro DOMAIN/s: Nucleic acid-binding, OB-fold-like (InterPro:IPR016027), Protein of unknown function DUF171 (InterPro:IPR003750); Has 3649 Blast hits to 1964 proteins in 291 species: Archae - 113; Bacteria - 121; Metazoa - 1082; Fungi - 399; Plants - 227; Viruses - 4; Other Eukaryotes - 1703 (source: NCBI BLink).",0.324229162,0.68605785,0.871089274,0.606558507,0.69751686,0.637090331
4,257652_at,T,F,AT3G16810,APUM24|PUM24,pumilio 24,0.324220032,0.641999162,0.825705675,0.690330288,0.788088948,0.654068821
3,263525_at,T,F,AT2G24840,DIA|AGL61,AGAMOUS-like 61,0.324202636,0.623850389,0.785054501,0.314335077,0.589970594,0.527482639
3,266713_at,T,F,AT2G46760,AT2G46760,"D-arabinono-1,4-lactone oxidase family protein",0.324188948,0.636707745,0.799942907,0.437343455,0.671616206,0.573959852
4,262870_at,T,F,AT1G64710,AT1G64710,GroES-like zinc-binding dehydrogenase family protein,0.324166605,0.690799396,0.877790625,0.597227021,0.808807022,0.659758134
4,257940_at,T,F,AT3G21790,AT3G21790,UDP-Glycosyltransferase superfamily protein,0.324162437,0.698372491,0.894396895,0.547501723,0.759414225,0.644769554
4,267446_s_at,F,NA,AT2G33840,AT2G33840,"Tyrosyl-tRNA synthetase, class Ib, bacterial/mitochondrial",0.324057687,0.759514115,0.801746837,0.648462617,0.595447396,0.625845731
2,254541_at,T,F,AT4G19780,AT4G19780,"copia-like retrotransposon family, has a 1.0e-72 P-value blast match to GB:CAA72990 open reading frame 2 (Ty1_Copia-element) (Brassica oleracea)",0.324035141,0.548132914,0.573836406,0.274978288,0.484171221,0.441030794
4,249253_at,T,F,AT5G42060,AT5G42060,"DEK, chromatin associated protein",0.323974744,0.716723937,0.914190999,0.646448368,0.726994765,0.665666562
3,254586_at,T,F,AT4G19510,AT4G19510,Disease resistance protein (TIR-NBS-LRR class),0.323969016,0.65132195,0.855499934,0.471348624,0.675955841,0.595619073
4,249958_at,T,F,AT5G18970,AT5G18970,AWPM-19-like family protein,0.323960977,0.722047864,0.840532512,0.624976663,0.640371959,0.630377995
4,251253_at,T,F,AT3G62240,AT3G62240,RING/U-box superfamily protein,0.323955585,0.651318279,0.802967352,0.607854105,0.840584842,0.645336033
3,255493_at,T,F,AT4G02690,AT4G02690,Bax inhibitor-1 family protein,0.323938405,0.613299718,0.740617424,0.401430645,0.507238873,0.517305013
3,253691_at,T,F,AT4G29660,EMB2752,embryo defective 2752,0.323871753,0.710923488,0.901512529,0.414648781,0.743594797,0.61891027
4,247809_at,T,F,AT5G58280,AT5G58280,AP2/B3-like transcriptional factor family protein,0.323858217,0.575726569,0.789897739,0.781428093,0.647105412,0.623603206
4,258617_at,T,F,AT3G03000,AT3G03000,EF hand calcium-binding protein family,0.323849964,0.654748055,0.836959151,0.561985375,0.636226803,0.60275387
4,247197_at,T,F,AT5G65240,AT5G65240,Leucine-rich repeat protein kinase family protein,0.32382103,0.73778637,0.89571929,0.595520798,0.809399876,0.672449473
4,262976_at,T,F,AT1G75520,SRS5,SHI-related sequence 5,0.323814756,0.653998525,0.830815004,0.575269781,0.721563811,0.621092375
4,249348_at,NA,NA,NA,NA,NA,0.323796135,0.527037573,0.782306984,0.508398274,0.590320065,0.546371806
4,263703_at,T,F,AT1G31170,SRX|ATSRX,sulfiredoxin,0.323684346,0.694743284,0.891882609,0.593108828,0.776203306,0.655924475
4,245834_at,T,F,AT1G42200,AT1G42200,"CACTA-like transposase family (Ptta/En/Spm), has a 2.3e-27 P-value blast match to At5g36655.1/81-333 CACTA-like transposase family (Ptta/En/Spm) (CACTA-element) (Arabidopsis thaliana)",0.323680437,0.613340548,0.742432687,0.540525455,0.527267642,0.549449354
3,249278_at,T,F,AT5G41900,AT5G41900,alpha/beta-Hydrolases superfamily protein,0.323665227,0.654439066,0.862538421,0.473018699,0.702378304,0.603207944
4,255939_at,T,F,AT1G12730,AT1G12730,GPI transamidase subunit PIG-U,0.3235829,0.581981136,0.574875598,0.657010452,0.601575382,0.547805094
3,258746_at,T,F,AT3G05950,AT3G05950,RmlC-like cupins superfamily protein,0.323564862,0.52140062,0.717393649,0.473948645,0.571177246,0.521497004
3,265879_at,T,F,AT2G42450,AT2G42450,alpha/beta-Hydrolases superfamily protein,0.323560383,0.706310527,0.917757695,0.457872947,0.669016662,0.614903643
4,258569_at,T,F,AT3G04400,emb2171,Ribosomal protein L14p/L23e family protein,0.323552486,0.721206669,0.876097382,0.633091432,0.756129117,0.662015417
4,262407_at,T,F,AT1G34630,AT1G34630,BEST Arabidopsis thaliana protein match is: Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein (TAIR:AT5G51150.1); Has 323 Blast hits to 315 proteins in 124 species: Archae - 0; Bacteria - 0; Metazoa - 95; Fungi - 110; Plants - 73; Viruses - 0; Other Eukaryotes - 45 (source: NCBI BLink).,0.323539144,0.659903272,0.831160342,0.590589491,0.825480206,0.646134491
3,245346_at,T,F,AT4G17090,CT-BMY|BMY8|BAM3,chloroplast beta-amylase,0.323536065,0.675847199,0.888821407,0.465507996,0.756606759,0.622063885
3,253270_at,T,F,AT4G34160,CYCD3|CYCD3;1,CYCLIN D3;1,0.323497305,0.54937476,0.707436778,0.362388086,0.712460959,0.531031578
4,266088_at,T,F,AT2G37780,AT2G37780,Cysteine/Histidine-rich C1 domain family protein,0.323491171,0.606865849,0.811385851,0.514274895,0.674799574,0.586163468
3,255090_at,T,F,AT4G09360,AT4G09360,NB-ARC domain-containing disease resistance protein,0.323456015,0.756759328,0.820658637,0.378503146,0.740209621,0.603917349
4,259028_at,T,F,AT3G09290,TAC1,telomerase activator1,0.323440189,0.656339791,0.89651481,0.589629272,0.706695226,0.634523858
3,255454_at,T,F,AT4G02910,AT4G02910,unknown protein; Has 5 Blast hits to 5 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 5; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.323420425,0.721445828,0.861258741,0.47530724,0.637108604,0.603708168
4,255569_at,T,F,AT4G01320,STE24|ATSTE24,Peptidase family M48 family protein,0.32341962,0.712850335,0.928726796,0.613369322,0.727669897,0.661207194
4,261877_at,T,F,AT1G50580,AT1G50580,UDP-Glycosyltransferase superfamily protein,0.323410989,0.683677647,0.892041954,0.644897051,0.738671228,0.656539774
3,251861_at,T,F,AT3G54810,BME3|GATA8|BME3-ZF,Plant-specific GATA-type zinc finger transcription factor family protein,0.323404547,0.427877779,0.722329831,0.709956538,0.687662573,0.574246254
2,260187_at,T,F,AT1G36000,LBD5,LOB domain-containing protein 5,0.323396206,0.579973093,0.705934979,0.288272752,0.434534098,0.466422226
4,261525_at,T,F,AT1G14330,AT1G14330,Galactose oxidase/kelch repeat superfamily protein,0.323386353,0.560177671,0.739530849,0.640781574,0.698083276,0.592391944
4,249710_at,T,F,AT5G35630,GLN2|GS2|ATGSL1,glutamine synthetase 2,0.323381265,0.686364456,0.890675388,0.581063521,0.758457813,0.647988489
4,249768_at,T,F,AT5G24100,AT5G24100,Leucine-rich repeat protein kinase family protein,0.32335067,0.698725294,0.862207938,0.608190982,0.77859258,0.654213493
4,250564_at,T,F,AT5G08060,AT5G08060,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 16 growth stages; Has 42 Blast hits to 42 proteins in 17 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 41; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink).,0.323279249,0.731857014,0.882512161,0.526365032,0.690613752,0.630925442
4,261846_at,T,F,AT1G11540,AT1G11540,Sulfite exporter TauE/SafE family protein,0.32323792,0.688284569,0.871251928,0.594619437,0.683721503,0.632223071
3,246567_at,T,F,AT5G14950,GMII|ATGMII,golgi alpha-mannosidase II,0.323222477,0.60530717,0.692941927,0.482239307,0.656139104,0.551969997
4,250278_at,T,F,AT5G12860,DiT1,dicarboxylate transporter 1,0.323216164,0.657143607,0.874945857,0.53156442,0.760633067,0.629500623
4,250775_at,T,F,AT5G05460,AT5G05460,Glycosyl hydrolase family 85,0.323155115,0.705929829,0.877003623,0.672091982,0.747011829,0.665038475
4,253175_at,T,F,AT4G35050,MSI3|NFC3,Transducin family protein / WD-40 repeat family protein,0.323145603,0.650937919,0.853814396,0.601490036,0.629868808,0.611851352
2,253560_at,T,F,AT4G31160,DCAF1,DDB1-CUL4 associated factor 1,0.323133906,0.660406274,0.551632883,0.469918886,0.488233609,0.498665112
3,248503_at,T,F,AT5G50470,NF-YC7,"nuclear factor Y, subunit C7",0.323095055,0.706216081,0.869302489,0.426264057,0.568380251,0.578651587
3,260962_at,T,F,AT1G44980,ATPME7|PME7,pectin methylesterase 7,0.323094093,0.597876016,0.608582176,0.563013944,0.439632516,0.506439749
4,264842_at,T,F,AT1G03700,AT1G03700,Uncharacterised protein family (UPF0497),0.323050198,0.616022116,0.840316949,0.527763747,0.663987015,0.594228005
3,245619_at,T,F,AT4G13990,AT4G13990,Exostosin family protein,0.323048416,0.704361483,0.833304515,0.420066475,0.523030083,0.560762195
3,245839_at,T,F,AT1G58390,AT1G58390,Disease resistance protein (CC-NBS-LRR class) family,0.323039902,0.606558259,0.74920021,0.480198261,0.673451084,0.566489543
4,257060_at,T,F,AT3G18230,AT3G18230,Octicosapeptide/Phox/Bem1p family protein,0.323025039,0.68085413,0.824809381,0.607289783,0.792541773,0.645704021
3,251466_at,T,F,AT3G59340,AT3G59340,Eukaryotic protein of unknown function (DUF914),0.322967937,0.512051963,0.733494555,0.392901833,0.633172102,0.518917678
4,266638_at,T,F,AT2G35490,AT2G35490,Plastid-lipid associated protein PAP / fibrillin family protein,0.322929411,0.690091876,0.890519893,0.623598165,0.77062013,0.659551895
3,265807_at,T,F,AT2G17990,AT2G17990,BEST Arabidopsis thaliana protein match is: kinectin-related (TAIR:AT5G66250.3); Has 7578 Blast hits to 6129 proteins in 783 species: Archae - 220; Bacteria - 1045; Metazoa - 3605; Fungi - 575; Plants - 442; Viruses - 38; Other Eukaryotes - 1653 (source: NCBI BLink).,0.322923975,0.602213208,0.794016035,0.401016965,0.564969851,0.537028007
3,246695_at,T,F,AT5G29090,AT5G29090,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G33131.1),0.322897563,0.682620541,0.814495513,0.434447007,0.683248734,0.587541872
3,264463_at,T,F,AT1G10150,AT1G10150,Carbohydrate-binding protein,0.32286988,0.713412108,0.633291646,0.308541598,0.567026708,0.509028388
4,246631_at,T,F,AT1G50740,AT1G50740,Transmembrane proteins 14C,0.322840676,0.56674047,0.761327495,0.67220749,0.744255979,0.613474422
4,251643_at,T,F,AT3G57550,AGK2|GK-2,guanylate kinase,0.322840483,0.656103682,0.860089577,0.638256692,0.735583772,0.642574841
4,259341_at,T,F,AT3G03740,ATBPM4|BPM4,BTB-POZ and MATH domain 4,0.322826885,0.791664544,0.845948305,0.551564437,0.769839067,0.656368647
2,257107_at,T,F,AT3G29070,AT3G29070,emp24/gp25L/p24 family/GOLD family protein,0.322803759,0.554841847,0.509758569,0.456236381,0.35850221,0.440428553
4,263480_at,T,F,AT2G04032,ZIP7,zinc transporter 7 precursor,0.322802329,0.661132361,0.835880939,0.549547606,0.759044862,0.625681619
4,265645_at,T,F,AT2G27370,AT2G27370,Uncharacterised protein family (UPF0497),0.322762014,0.694732738,0.881560251,0.61327869,0.752605964,0.652987931
2,257150_at,T,F,AT3G27230,AT3G27230,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.322620093,0.464484731,0.583302325,0.679274069,0.328451114,0.475626466
4,247636_at,T,F,AT5G60570,AT5G60570,Galactose oxidase/kelch repeat superfamily protein,0.322525798,0.780665785,0.867414773,0.704342115,0.731923691,0.681374433
4,AFFX-LysX-3_at,NA,NA,NA,NA,NA,0.322445538,0.719162421,0.814903424,0.57521405,0.648261608,0.615997408
2,265525_at,T,F,AT2G06170,AT2G06170,"gypsy-like retrotransposon family, has a 1.7e-91 P-value blast match to GB:AAD22153 polyprotein (Gypsy_Ty3-element) (Sorghum bicolor)",0.322433832,0.534981497,0.5377568,0.361266223,0.298961511,0.411079973
4,251670_at,T,F,AT3G57190,AT3G57190,"peptide chain release factor, putative",0.322430814,0.705104329,0.876834286,0.584219801,0.809479454,0.659613737
4,251553_at,T,F,AT3G58710,WRKY69|ATWRKY69,WRKY DNA-binding protein 69,0.322397664,0.672856623,0.867117362,0.619783222,0.755582017,0.647547378
4,250867_at,T,F,AT5G03880,AT5G03880,Thioredoxin family protein,0.322253623,0.698071313,0.890338336,0.598700452,0.780683669,0.658009478
4,249912_at,T,F,AT5G22790,RER1,reticulata-related 1,0.32222238,0.71349027,0.895945911,0.631793941,0.707550442,0.654200589
4,254111_at,T,F,AT4G24890,PAP24|ATPAP24,purple acid phosphatase 24,0.322191003,0.706892814,0.905711486,0.529877778,0.646835083,0.622301633
4,259880_at,T,F,AT1G76730,AT1G76730,NagB/RpiA/CoA transferase-like superfamily protein,0.322125961,0.705650815,0.90573951,0.597295541,0.780741036,0.662310573
4,245234_at,T,F,AT4G25560,AtMYB18|MYB18,myb domain protein 18,0.322061296,0.662493475,0.791563375,0.587800096,0.736031586,0.619989966
3,262681_at,T,F,AT1G75890,AT1G75890,GDSL-like Lipase/Acylhydrolase superfamily protein,0.322060468,0.595908792,0.686845397,0.374023433,0.689570184,0.533681655
3,261284_at,T,F,AT1G35790,AT1G35790,"gypsy-like retrotransposon family (Athila), has a 1.3e-42 P-value blast match to GB:CAA57397 Athila ORF 1 (Arabidopsis thaliana)",0.322013951,0.55382466,0.743188336,0.537097867,0.294336406,0.490092244
4,257519_at,T,F,AT3G01210,AT3G01210,RNA-binding (RRM/RBD/RNP motifs) family protein,0.322002683,0.580369769,0.843455212,0.536404364,0.708644725,0.598175351
2,253961_at,T,F,AT4G26440,ATWRKY34|MSP3|WRKY34,WRKY DNA-binding protein 34,0.321915943,0.591013871,0.796813019,0.410983125,0.425843774,0.509313946
4,247150_at,T,F,AT5G65650,AT5G65650,Protein of unknown function (DUF1195),0.32190812,0.725740541,0.859433682,0.518959468,0.736022482,0.632412859
2,246248_at,T,F,AT4G36560,AT4G36560,unknown protein; Has 2 Blast hits to 2 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 2; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.321880016,0.465341137,0.540444496,0.18556426,0.665724281,0.435790838
3,250734_at,T,F,AT5G06270,AT5G06270,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 11 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G11600.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.321824901,0.767378498,0.865941147,0.368394127,0.734882826,0.6116843
3,249504_at,T,F,AT5G38850,AT5G38850,Disease resistance protein (TIR-NBS-LRR class),0.321804834,0.717508521,0.7901313,0.477745563,0.567729269,0.574983897
4,254775_at,T,F,AT4G13450,AT4G13450,Adenine nucleotide alpha hydrolases-like superfamily protein,0.321781663,0.718843202,0.790578132,0.553418863,0.746241168,0.626172606
3,253238_at,T,F,AT4G34480,AT4G34480,O-Glycosyl hydrolases family 17 protein,0.321759658,0.560840188,0.833109659,0.342505389,0.596059198,0.530854818
4,267075_at,T,F,AT2G41070,EEL|ATBZIP12|DPBF4,Basic-leucine zipper (bZIP) transcription factor family protein,0.321741939,0.709056378,0.902119312,0.607419944,0.765264783,0.661120471
4,261790_at,T,F,AT1G16000,AT1G16000,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G80890.1); Has 41 Blast hits to 40 proteins in 10 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 41; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.321716964,0.626064292,0.85929557,0.54592331,0.681832296,0.606966486
3,247461_at,T,F,AT5G62100,BAG2|ATBAG2,BCL-2-associated athanogene 2,0.321700887,0.685324552,0.868600669,0.488275473,0.710809475,0.614942211
4,264811_at,T,F,AT1G08640,CJD1,Chloroplast J-like domain 1,0.321590668,0.680468822,0.87866084,0.588682662,0.774554242,0.648791447
4,250882_at,T,F,AT5G04000,AT5G04000,unknown protein; Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.321581487,0.610856483,0.871256327,0.513208701,0.641457013,0.591672002
2,266257_at,T,F,AT2G27820,ADT3|PD1,prephenate dehydratase 1,0.321542267,0.380850235,0.606413438,0.391920256,0.505978422,0.441340924
2,254439_s_at,F,NA,AT4G20990,ACA4|ATACA4,alpha carbonic anhydrase 4,0.321411468,0.5286239,0.324505154,0.379186403,0.520013402,0.414748066
4,250662_at,T,F,AT5G07010,ST2A|ATST2A,sulfotransferase 2A,0.321407653,0.698832266,0.862814108,0.607164991,0.752972315,0.648638267
4,253113_at,T,F,AT4G35985,AT4G35985,Senescence/dehydration-associated protein-related,0.32140166,0.657126328,0.83246119,0.630590669,0.80367501,0.649050971
3,245991_at,T,F,AT5G20660,AT5G20660,Zn-dependent exopeptidases superfamily protein,0.32136953,0.564562726,0.747483454,0.177043292,0.633470381,0.488785877
4,261068_at,T,F,AT1G07450,AT1G07450,NAD(P)-binding Rossmann-fold superfamily protein,0.321346768,0.63837294,0.830937308,0.534010547,0.707608733,0.606455259
3,266972_at,T,F,AT2G39590,AT2G39590,Ribosomal protein S8 family protein,0.321306858,0.556781405,0.779150241,0.416575399,0.625553472,0.539873475
4,262094_at,T,F,AT1G56110,NOP56,homolog of nucleolar protein NOP56,0.321254453,0.642294439,0.862020245,0.658458804,0.725766086,0.641958805
3,252041_at,T,F,AT3G52090,ATRPB13.6|NRPD11|NRPB11|NRPE11,"DNA-directed RNA polymerase, RBP11-like",0.32122598,0.687342097,0.847876256,0.491820214,0.675168027,0.604686515
4,248472_at,T,F,AT5G50860,AT5G50860,Protein kinase superfamily protein,0.321220372,0.661154546,0.86365906,0.602372427,0.737614099,0.637204101
4,262417_at,T,F,AT1G50170,SIRB|ATSIRB,sirohydrochlorin ferrochelatase B,0.321202444,0.640841671,0.869396459,0.588470043,0.833686712,0.650719466
3,267347_at,T,F,AT2G39950,AT2G39950,unknown protein; Has 978 Blast hits to 254 proteins in 81 species: Archae - 0; Bacteria - 8; Metazoa - 109; Fungi - 53; Plants - 41; Viruses - 0; Other Eukaryotes - 767 (source: NCBI BLink).,0.321149763,0.570258482,0.864492026,0.494463807,0.624410237,0.574954863
3,264187_at,T,F,AT1G54860,AT1G54860,Glycoprotein membrane precursor GPI-anchored,0.321141646,0.592739611,0.813269675,0.286569605,0.537382487,0.510220605
2,246020_at,T,F,AT5G10710,AT5G10710,"INVOLVED IN: chromosome segregation, cell division; LOCATED IN: chromosome, centromeric region, nucleus; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Centromere protein Cenp-O (InterPro:IPR018464); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).",0.321128913,0.485288704,0.702689218,0.100967596,0.514890917,0.424993069
3,245785_at,T,F,AT1G32180,ATCSLD6|CSLD6,cellulose synthase-like D6,0.32109301,0.586031389,0.637928178,0.316848288,0.632609718,0.498902117
4,246069_at,T,F,AT5G20220,AT5G20220,zinc knuckle (CCHC-type) family protein,0.321074931,0.647263977,0.873638644,0.553713824,0.738710392,0.626880354
3,245252_at,T,F,AT4G17500,ATERF-1|ERF-1,ethylene responsive element binding factor 1,0.320987101,0.471649521,0.751361249,0.630367741,0.594263844,0.553725891
2,266698_at,T,F,AT2G19830,SNF7.2|VPS32,SNF7 family protein,0.320956545,0.629813105,0.704341027,0.029983779,0.389806324,0.414980156
4,254385_s_at,F,NA,AT4G21840,MSRB8|ATMSRB8,methionine sulfoxide reductase B8,0.320952637,0.687000893,0.864069391,0.627682988,0.742969873,0.648535156
4,253512_at,T,F,AT4G31750,WIN2,HOPW1-1-interacting 2,0.32079967,0.721138258,0.843406311,0.684137614,0.769238319,0.667744034
2,253900_at,T,F,AT4G27130,AT4G27130,Translation initiation factor SUI1 family protein,0.320796398,0.514909702,0.710294484,0.37915459,0.476812978,0.48039363
